case_name,obj_val,solve_time,Optimal,primal_feasibility,dual_feasibility,time_limit,esti_obj_val,dual_infeasibility,constraint_violation,overall_nlp,complementarity,var_bound_violation,esti_Optimal,va_1,va_5,va_4,va_2,va_3,vm_5,vm_1,vm_4,vm_3,vm_2,pg_2,pg_5,pg_1,pg_3,pg_4,qg_4,qg_1,qg_5,qg_3,qg_2,pf_5,pf_6,pf_4,pf_2,pf_1,pf_3,pt_5,pt_6,pt_4,pt_3,pt_1,pt_2,qf_4,qf_3,qf_1,qf_5,qf_6,qf_2,qt_5,qt_3,qt_2,qt_4,qt_1,qt_6,pd_1,pd_3,pd_2,qd_2,qd_3,qd_1
case5.m_11,23909.64890246867,0.04654979705810547,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,1.5891429665844000e+04,3.8095717274943136e-07,3.6859404417555197e-14,3.8095717274943136e-07,1.0084125385397943e-07,2.6628123706018414e-08,1.5891429665844000e+04,0.04892939080384404,0.06267431536561154,9.854283612470418e-35,-0.012915235568853562,-0.008820875183409297,1.0689790803341959,1.0775222386763372,1.0640494134202607,1.1000000103715615,1.083947749329569,1.7000000164994036,4.709577103207539,0.4000000096661393,5.200000046635424,0.12251790526829025,-0.10728224202663764,0.3000000072150166,-1.6499901827608192,3.900000029196684,1.2750000099650165,-0.21219384550122186,-2.385013107880694,-0.6069717839070394,1.8781238746166335,2.5269737304490576,-2.3050975789001487,0.2168060245708249,2.399983967527435,0.6095172847586423,2.309593135680104,-2.511093050545976,-1.8685945736449618,-1.5603511388150084,1.6677135311512064,-0.42376048874149413,1.3501784516944983,0.13326641202452416,0.3310469747703208,-1.311949878965008,-1.65876589547003,-0.2432987750861537,1.5637215775021858,0.5742511388150086,0.008775712709210718,3.1180648344530155,4.159319562223121,4.802676607378004,0.9861,1.3147,0.9861
case5.m_12,16719.989123304036,0.05742383003234863,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.0938605321187668e+04,1.9169280608742050e-09,2.6867397195928788e-14,1.0024209349396854e-07,1.0024209349396854e-07,2.8173646526852281e-08,2.0938605321187668e+04,0.05296017359636146,0.0631186339596039,7.45934887125561e-33,0.010183877672502055,0.0196187124882985,1.0653334655365756,1.074637531109248,1.0607666308631214,1.1000000101681169,1.0835632949553575,1.700000016495486,4.04671654820506,0.4000000096644014,3.1877551400873467,1.7791408862092857e-6,-0.07965474290661366,0.30000000681597727,-1.7261648923910258,3.900000030248282,1.2750000095659773,0.9077114855624552,-2.3849230249636406,-1.1937215990229142,2.0190733793697313,1.7244800674786165,-1.6435534206884603,-0.9010829744142288,2.3999962593560653,1.1971710385781758,1.6467202888489945,-1.7166930056415954,-2.008035942853023,-1.5356826547849856,1.71780016703262,-0.4800031170600697,1.3657998332930918,0.14735972710917644,0.33720296640940406,-1.3073844329843736,-1.721920765834234,-0.23433003703141658,1.5481001969551897,0.5495826547849856,-0.004244126556791721,2.91041460466451,5.294043721371779,1.082872615946716,0.9861,1.3147,0.9861
case5.m_13,15279.281794630657,0.05712604522705078,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.0938605321187668e+04,1.9169280608742050e-09,2.6867397195928788e-14,1.0024209349396854e-07,1.0024209349396854e-07,2.8173646526852281e-08,2.0938605321187668e+04,0.054305415963317456,0.06294720027127398,1.2717571402493146e-34,0.019474917477022038,0.004531443106719532,1.0667820568600883,1.0763263775451406,1.0622306433505257,1.1000000093464295,1.086260893161789,1.700000016484329,3.7781726153714317,0.40000000965950083,2.7970363854626976,-3.844665363705841e-9,-0.09539426235193843,0.30000000685981276,-1.7445880589472549,3.9000000347260966,1.2750000096098126,0.31505128401496846,-2.384962917094952,1.5012846763845553,2.0760469933367194,1.3993946173280873,-1.375441584520977,-0.3102157405672673,2.399995232218865,-1.4971080584235208,1.3781773831525668,-1.39404967794914,-2.0644212685846774,-1.530578397606708,1.7312618418526915,-0.49935385448572384,1.3636865125608624,0.1474753955912425,0.3430920291026578,-1.3232112635298374,-1.7397981884839069,-0.23435839441334358,1.5502135221652342,0.5444783976067079,-0.004789870463348083,-0.10723499843541529,4.759599922402231,3.97909315987125,0.9861,1.3147,0.9861
case5.m_14,29565.584575451165,0.05376696586608887,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.1102728583788819e+04,8.6583764933357827e-11,5.2180482157382357e-14,1.0023662653283177e-07,1.0023662653283177e-07,2.6440252209880555e-08,2.1102728583788819e+04,0.05092585320950593,0.0628637462827058,-1.7566332830985737e-35,-0.0012917824606769812,0.001213188841442439,1.0674245091605958,1.0763841592686183,1.0626565669737023,1.1000000101672454,1.0842178199389834,1.7000000164976228,4.375189071899162,0.40000000966534816,5.200000043798728,1.6200988334694737,-0.10861206500263727,0.3000000070610872,-1.6939103909731508,3.900000031123315,1.2750000098110872,0.18421801764608092,-2.3849838044892375,-0.43071909467776676,1.9492926711034044,2.1221232527892138,-1.9714158977296468,-0.17956337484567841,2.3999981851537537,0.43307114084940806,1.9751908867454087,-2.1106973845816643,-1.9390195648977044,-1.5518495980767746,1.6987037878512756,-0.45980042285753,1.3606199634199816,0.13953729531636075,0.33609665187842874,-1.321956770851679,-1.6968716055127147,-0.24089258946731895,1.5532800677033334,0.5657495980767745,0.002961214539563732,2.541416479259431,6.123665577702094,4.582710885303239,0.9861,1.3147,0.9861
case5.m_15,22949.59112556477,0.05764889717102051,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.0938605321187668e+04,1.9169280608742050e-09,2.6867397195928788e-14,1.0024209349396854e-07,1.0024209349396854e-07,2.8173646526852281e-08,2.0938605321187668e+04,0.050982785044136204,0.06291744633785161,8.846909864304539e-38,-0.0012116492648782608,0.006192108553227812,1.0669781289198585,1.0759302333704557,1.0622349134449351,1.1000000102426746,1.0836815386223198,1.7000000164896196,4.373018975972638,0.40000000966181565,5.155524040347225,-2.4276291754858958e-9,-0.10045119862000718,0.3000000070072242,-1.6927027034811528,3.900000029484641,1.275000009757224,0.3797571709569435,-2.384972189661084,-0.9709114588051037,1.9497306974502022,2.119519785971118,-1.969250457269885,-0.37485333501001816,2.399999117845195,0.9739517519186917,1.9730198581274423,-2.1081186574240913,-1.939446791446053,-1.5481682122443245,1.6965808501990132,-0.4563588166715213,1.3574081124834967,0.14055853122386106,0.33477798323695657,-1.3162499690383889,-1.6947743875062007,-0.23945976080547934,1.556491917001144,0.5620682122443246,0.002071684025048078,3.079030116229195,4.699272313689526,3.8018151174715893,0.9861,1.3147,0.9861
case5.m_16,16349.278520443899,0.05729103088378906,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.0938605321187668e+04,1.9169280608742050e-09,2.6867397195928788e-14,1.0024209349396854e-07,1.0024209349396854e-07,2.8173646526852281e-08,2.0938605321187668e+04,0.04891129965911591,0.06270590277599569,-2.8620365243949048e-36,-0.013194343870170029,-0.005814970068422433,1.0687146506656529,1.0772419668554247,1.063796493370898,1.100000010397931,1.0835794677686983,1.7000000164844753,4.717491159301372,0.40000000965956467,2.8405957822467522,-5.961958557451083e-9,-0.1037298128640149,0.30000000717118896,-1.648076785161829,3.9000000273816475,1.275000009921189,-0.09401392293814419,-2.3850071956225256,-0.9691715187514007,1.876426616481489,2.5365650818425283,-2.3129916721799773,0.09851524882420597,2.399985456125511,0.9722384518848187,2.317505703175861,-2.520564817866752,-1.8669107660499094,-1.5584470387852867,1.6655861399415899,-0.4206555562240392,1.3468608352010942,0.13376114939423236,0.3300694333748271,-1.3097389806578221,-1.6564354876718634,-0.24245198160042528,1.5670391921805533,0.5723470387852867,0.008358702510034274,3.4897363366181526,4.153402706886271,1.9623712533000774,0.9861,1.3147,0.9861
case5.m_17,31518.96781141561,0.14883708953857422,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,UNKNOWN_RESULT_STATUS,1.0,2.7892508327933738e+04,3.9862255015121002e-08,2.4646951146678475e-14,1.0032246425455113e-07,1.0032246425455113e-07,4.1885649615380771e-08,2.7892508327933738e+04,0.031282083074903766,0.05141420143192203,-1.0249339095380045e-23,-0.0646450616315412,-0.04833240337524918,1.1000000108948713,1.0896397821783272,1.0950432478841055,1.096898533632623,1.0821259064144133,1.0769743025451546,6.000000059951142,0.21679004406467808,5.200000051996905,2.0000000199913672,1.5000000148206787,-0.30000000943443006,1.432802722672491,2.6014632038653156,-1.27500001218443,-1.9231308511972187,-2.076447200302485,-1.9949818934478099,1.1981947582311896,3.9992524070446245,-3.903682818665981,1.9324944905541233,2.0871415812504623,1.9250254980066375,3.912858478700937,-3.988863271990636,-1.1942971127972568,-1.28437832191235,-1.354131199189308,0.07733268861509264,0.3040073242588291,0.07444012129459152,-0.2982015110446671,-0.21846670213955885,1.4084177679883412,0.3293265956657162,1.3113558796064868,0.2982783219122744,0.024384954684150115,6.05802744955485,3.338249842538575,5.198105405199262,0.9861,1.3147,0.9861
case5.m_18,20938.605321187668,0.05500197410583496,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.0938605321187668e+04,1.9169280608742050e-09,2.6867397195928788e-14,1.0024209349396854e-07,1.0024209349396854e-07,2.8173646526852281e-08,2.0938605321187668e+04,0.049906383200089215,0.06281577920422421,-7.388247867371e-35,-0.007475185082630304,0.0005919989050311257,1.0678108464859601,1.076544313548651,1.0629793743014342,1.100000010332944,1.0835535529174034,1.7000000164873534,4.552924045653037,0.40000000966082216,4.425227085250405,-4.618191150692073e-9,-0.10252844865713606,0.3000000070908939,-1.670047185326569,3.9000000281736464,1.2750000098408938,0.15883259477334707,-2.3849907276650018,-1.0445019778510394,1.9114509651362195,2.337335166387777,-2.148786105375821,-0.15426234681435924,2.3999942915105756,1.047692794927475,2.1529297541424617,-2.323632606007372,-1.9015709035496529,-1.552887895347867,1.680787744341656,-0.4380678995652456,1.351180619948846,0.13714518736664016,0.3322801721553772,-1.3133636881917152,-1.6752872472464833,-0.24100994783206114,1.5627194082248006,0.5667878953478672,0.005240061919914235,3.3681345838584114,4.440823973410822,3.2187016955495835,0.9861,1.3147,0.9861
case5.m_19,21102.72858378882,0.05743002891540527,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.0938605321187668e+04,1.9169280608742050e-09,2.6867397195928788e-14,1.0024209349396854e-07,1.0024209349396854e-07,2.8173646526852281e-08,2.0938605321187668e+04,0.04712079885546652,0.06248357733677535,3.348929596780075e-38,-0.023388560722464487,-0.018446030981867503,1.0705527323682051,1.0786857407448383,1.0654746755053395,1.1000000105058447,1.0837659817666314,1.70000001647846,5.0118133494526775,0.4000000096569519,4.326971741757358,-7.293339417957594e-9,-0.09772515249097566,0.3000000073099542,-1.604115782390785,3.900000026440252,1.2750000100599541,-0.5933995159005114,-2.385031427024462,-0.7013301170414775,1.8137410965771148,2.8928742580158375,-2.60661532845754,0.5987026298411714,2.39995841431462,0.7040131570544013,2.611854935138057,-2.872313390617563,-1.8048629100962592,-1.568458766401628,1.634542441248472,-0.38507376982353375,1.3406917811153614,0.12745146611524188,0.32553134594497024,-1.295564088064206,-1.6182461426746964,-0.2443125305420114,1.5732082453248906,0.5823587664016282,0.014130360283911467,3.5736435076590403,3.5911916999862106,4.216358100603469,0.9861,1.3147,0.9861
case5.m_20,31773.35400111051,0.2203810214996338,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,UNKNOWN_RESULT_STATUS,1.0,2.3612634748549892e+04,8.1136623325703878e-11,3.6193270602780103e-14,3.6363673058191315e-08,3.6363673058191315e-08,3.4311318675150915e-08,2.3612634748549892e+04,0.04703696706812896,0.06261145356126827,8.079106687076132e-19,-0.024531467473937158,-0.01921165274751323,1.0720810508507572,1.079679108895818,1.0649445562670323,1.1000000041640439,1.0839546930861061,1.7000000167439748,5.06335372685837,0.40000000974397487,5.200000051911176,2.0000000199402703,-0.24320825018698833,0.3000000055197065,-1.4476835085887718,3.900000028500506,1.2750000082697064,-0.6209347076063008,-2.399357129574473,-0.7407961025701884,1.816737844706034,2.9429789827234467,-2.6597168009120575,-0.3171223352199535,2.39840031987094,0.7434656654822498,2.66495340698743,-2.9218022596725253,-2.6362361851291407,-1.545644783422838,1.551477681141429,-0.35611031819080274,1.3636443226300974,0.055546576167014285,0.3796326508403794,-1.3161639334156814,-1.5352960817886336,-0.29729089293832134,1.5502557058710882,0.5595447834245759,0.08761257319986174,3.6625983623387564,8.258150221740413,5.077469094181866,0.9861,1.3147,0.9861
case5.m_21,31198.977889336245,0.28687310218811035,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,UNKNOWN_RESULT_STATUS,1.0,2.0905826963154552e+04,6.9281578628486154e-10,3.3084646133829665e-14,1.0023668887670616e-07,1.0023668887670616e-07,3.0878483325835759e-08,2.0905826963154552e+04,0.07036599648746818,0.08759401318125665,-4.407884088012484e-21,-0.004991029918861241,-0.014540055047222914,0.9082504901121925,0.9176014569369277,0.8999999902306419,0.942088710123658,0.9249610763811287,1.7000000169892397,4.488977613888647,0.40000000998923985,5.200000051996277,2.000000019997494,-0.1592650266123647,0.300000009855685,-1.4166546479801834,3.9000000387838116,1.2750000126056849,-0.2784842397128275,-2.398213093016757,0.6179486038637098,1.9503219217988164,2.2361433500775436,-2.0864652448966465,0.27654464204015017,2.3973329918950923,-0.614530814663494,2.0916446219935545,-2.218978205575277,-1.9455003218433249,-1.5329271179175115,1.5555077389591419,-0.3812189345611991,1.3629359878114087,0.09259599382858703,0.40071121806351434,-1.3036264922377745,-1.5297677929300972,-0.2629345282031769,1.5509640509724607,0.5468271179176215,0.11311314494991388,1.601029601715596,6.075751478949487,6.0930151063787665,0.9861,1.3147,0.9861
case5.m_22,8426.941636243815,0.035385847091674805,LOCALLY_SOLVED,FEASIBLE_POINT,FEASIBLE_POINT,1.0,2.9098331506638664e+04,7.0390220184590265e-11,4.2632564145606011e-14,1.0023653948321666e-07,1.0023653948321666e-07,4.6015935062371227e-08,2.9098331506638664e+04,0.0396164721683487,0.05890303140737428,1.579667792841537e-34,-0.04626486021461346,-0.06276374620239172,1.100000010792217,1.1000000101610228,1.09676099700118,1.0937357623527362,1.0858799211740027,1.2446277551291625,6.000000059926424,0.4000000096363637,-9.97524166043572e-9,-9.9853840565397e-9,1.4999999280105254,0.047839768068158234,-0.3974167084229787,2.172400207384035,0.6534054276549077,-2.511403358411773,-2.372494894224218,1.7195990615666772,1.570910407452311,3.6802747340415887,-3.6065573767283734,2.527181734983973,2.386479944776278,-1.7160694939591152,3.6135201151501453,-3.6485496895498803,-1.5647102243134343,-0.9577726521119759,0.37690515786691214,0.33707247140209,0.21522801949743667,0.18403341810700927,-0.012732433545936152,-0.06552936434550057,-0.3451023743696649,0.06679587424901685,0.9710721878865981,-0.028327347888023973,-0.052314334053313816,1.928950627983203,1.4100233735682952,4.227472842395647,0.9861,1.3147,0.9861
